	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
371	0	0	0	0	0	0	0	0	3	0	20	17	ласково	3	ADV
372	5	1	84	0	0	0	0	0	0	0	1127	1037	похожий	90	ADJ
373	34	17	133	0	2	0	0	69	20	26	1300	999	возникать	301	VERB
374	4	6	28	0	0	0	0	32	11	2	462	379	выйти	83	VERB
375	0	0	2	0	0	0	0	0	0	0	12	10	раздражаться	2	VERB
376	0	0	10	0	5	0	0	24	2	0	1026	985	обычно	41	ADV
377	2	1	45	0	0	0	0	115	2	8	567	394	терпеть	173	VERB
378	28	35	103	0	1	0	0	55	2	15	789	550	случаться	239	VERB
379	0	0	165	2	1	0	0	37	11	1	1517	1300	слишком	217	ADV
380	57	73	250	0	8	0	0	47	4	11	2239	1789	приходиться	450	VERB
381	1	1	30	0	2	0	0	16	3	0	118	65	обойтись	53	VERB
382	9	0	55	0	2	0	0	13	0	3	337	255	везти	82	VERB
383	1	1	3	0	0	0	0	0	0	0	614	609	дед	5	NOUN
384	0	0	5	0	5	0	0	18	1	0	389	360	оттуда	29	ADV
385	30	5	213	1	11	0	0	165	19	41	2036	1551	ждать	485	VERB
386	5	2	25	0	0	0	0	0	0	0	535	503	доступный	32	ADJ
387	4	10	31	0	94	0	0	210	21	49	6050	5631	потом	419	ADV
388	0	75	0	0	0	0	0	0	0	0	916	841	будто	75	PART
389	0	0	1	0	0	0	0	0	0	0	26	25	филолог	1	NOUN
390	0	0	3	0	0	0	0	0	0	0	22	19	гуманитарий	3	NOUN
391	0	0	13	0	19	0	0	53	7	3	852	757	дома	95	ADV
392	12	7	61	0	5	0	1	60	0	8	1188	1034	объявлять	154	VERB
393	1	0	12	0	3	0	0	20	0	5	312	271	выяснять	41	VERB
394	2	5	8	0	0	0	0	0	0	0	132	117	скучный	15	ADJ
395	0	2	19	0	13	0	0	241	24	6	2803	2498	оно	305	PRON
396	15	12	100	0	1	0	1	17	8	15	740	571	требоваться	169	VERB
397	4	2	10	0	0	0	1	0	0	0	3576	3559	семья	17	NOUN
398	0	0	1	0	0	0	0	0	0	0	3	2	елизаветинский	1	ADJ
399	117	59	503	2	160	0	1	583	24	126	8248	6673	смотреть	1575	VERB
400	0	0	0	0	0	0	0	1	1	0	10	8	сухо	2	ADV
401	0	0	3	0	2	0	0	15	4	5	425	396	однажды	29	ADV
402	0	0	0	0	0	0	0	0	1	0	7	6	потесниться	1	VERB
403	15	7	704	0	29	0	0	126	11	34	2612	1686	любить	926	VERB
404	2	2	7	0	11	0	0	19	0	2	108	65	запоминать	43	VERB
405	12	5	399	0	0	0	2	0	0	0	1657	1239	способный	418	ADJ
406	91	27	665	0	24	0	0	123	8	40	2784	1806	получаться	978	VERB
407	3	0	9	0	3	0	0	8	0	2	148	123	надоедать	25	VERB
408	0	1	3	0	0	0	0	0	0	0	84	80	лева	4	PROPN
409	0	3	15	0	0	0	0	24	4	8	241	187	почувствовать	54	VERB
410	0	0	3	0	0	0	0	0	0	0	229	226	ресторан	3	NOUN
411	0	1	17	0	0	0	2	0	0	0	1703	1683	старый	20	ADJ
412	0	0	9	0	1	0	0	0	3	3	35	19	здороваться	16	VERB
413	0	0	4	0	0	0	0	0	0	0	131	127	охотно	4	ADV
414	0	0	0	0	0	0	0	1	0	0	2	1	сличать	1	VERB
415	110	10	201	3	8	0	0	16	12	4	550	186	удивляться	364	VERB
416	44	32	217	0	0	0	3	0	0	0	37397	37101	человек	296	NOUN
417	0	0	1	0	0	0	1	0	0	0	52	50	противоположность	2	NOUN
418	2	1	9	0	1	0	0	37	2	4	427	371	игнорировать	56	VERB
419	0	1	8	0	0	0	1	0	0	0	198	188	формальный	10	ADJ
420	1	0	1	0	0	0	0	0	0	0	75	73	сходство	2	NOUN
421	1	0	0	0	0	0	0	4	0	4	59	50	проделывать	9	VERB
422	2	0	5	0	0	0	0	15	0	4	181	155	ловить	26	VERB
423	1	0	0	0	0	0	0	1	0	0	4	2	забежать	2	VERB
424	0	2	6	0	1	0	0	8	0	0	101	84	приближать	17	VERB
425	20	24	119	0	25	0	2	180	0	25	2981	2586	рассказывать	395	VERB
426	0	0	2	0	3	0	0	34	6	1	332	286	отдельно	46	ADV
427	5	6	14	0	0	0	0	8	2	2	160	123	встать	37	VERB
428	0	0	14	0	0	0	0	0	0	0	295	281	худший	14	ADJ
429	0	0	0	0	0	0	0	15	0	0	92	77	столкнуться	15	VERB
430	2	3	25	0	4	0	0	47	8	3	353	261	сыграть	92	VERB
431	0	0	4	0	0	0	0	5	0	1	29	19	исполнить	10	VERB
432	38	15	924	0	17	0	0	75	8	24	2140	1039	нравиться	1101	VERB
433	1	0	1	0	0	0	1	0	0	0	945	942	доля	3	NOUN
434	0	2	8	0	0	0	0	14	4	0	104	76	встретить	28	VERB
435	0	1	2	0	0	0	0	0	0	0	171	168	жалкий	3	ADJ
436	5	5	14	0	9	0	0	25	2	7	370	303	смеяться	67	VERB
437	4	3	324	0	3	0	3	34	2	23	775	379	успевать	396	VERB
438	0	0	1	0	0	0	0	0	0	0	11	10	подметка	1	NOUN
439	1	2	27	1	0	0	0	13	0	1	191	146	прятаться	45	VERB
440	0	0	4	0	0	0	0	2	2	0	12	4	рассосаться	8	VERB
441	2	2	5	0	0	0	0	6	4	0	62	43	вынести	19	VERB
442	0	2	4	0	0	0	0	1	2	0	26	17	выстоять	9	VERB
443	8	7	117	0	1	0	0	11	0	3	332	185	видать	147	VERB
444	3	2	76	0	0	0	0	0	0	0	1238	1157	знакомый	81	ADJ
445	0	0	4	0	0	0	0	3	0	0	19	12	уловить	7	VERB
446	1	0	0	0	0	0	0	1	0	0	26	24	пристально	2	ADV
447	0	0	1	0	0	0	0	0	1	0	12	10	отличиться	2	VERB
448	0	0	0	0	2	0	0	1	1	0	16	12	постоять	4	VERB
449	0	0	23	0	2	0	0	37	2	4	1539	1471	чуть	68	ADV
450	0	0	2	0	0	0	0	7	3	0	77	65	сесть	12	VERB
451	0	0	0	0	0	0	0	0	1	0	3	2	укатить	1	VERB
452	1	3	39	0	0	0	0	14	9	7	228	155	оставить	73	VERB
453	0	6	40	0	29	0	0	167	69	2	2454	2141	куда	313	ADV
454	0	0	0	0	0	0	0	4	1	0	35	30	пролететь	5	VERB
455	2	0	12	0	1	0	0	13	4	2	101	67	впадать	34	VERB
456	0	0	1	0	0	0	0	2	0	0	39	36	смешно	3	ADV
457	0	0	2	0	0	0	0	1	0	0	52	49	опасно	3	ADV
458	0	2	44	0	3	0	0	25	5	8	305	218	переносить	87	VERB
459	0	0	0	0	0	0	0	1	0	0	4	3	одеться	1	VERB
460	8	7	108	0	7	0	0	72	8	3	4077	3864	правда	213	ADV
461	7	6	129	0	10	0	3	95	2	10	1007	745	наблюдать	262	VERB
462	0	284	27	5	0	0	0	50	2	1	2037	1668	вроде	369	ADV
463	1	0	1	0	0	0	0	2	0	0	30	26	просвещать	4	VERB
464	0	1	9	0	0	0	0	10	0	2	418	396	посвящать	22	VERB
465	4	0	6	0	1	0	2	27	4	3	267	220	хранить	47	VERB
466	0	1	2	0	0	0	0	1	0	2	29	23	зашевелиться	6	VERB
467	0	0	1	0	0	0	0	0	0	0	1	0	передвинуться	1	VERB
468	4	0	2	0	0	0	0	6	2	0	59	45	сменить	14	VERB
469	0	0	1	0	0	0	0	0	0	0	2	1	перемыть	1	VERB
470	0	0	0	0	0	0	0	2	0	0	6	4	распахивать	2	VERB
471	0	0	3	0	0	0	0	1	0	0	28	24	схватить	4	VERB
472	4	5	37	0	5	0	0	32	0	4	319	232	поймать	87	VERB
473	0	2	14	0	1	0	0	11	0	22	110	60	болтать	50	VERB
474	4	4	7	0	0	0	0	8	0	2	79	54	проявить	25	VERB
475	7	2	52	0	1	0	0	25	1	2	195	105	возражать	90	VERB
476	7	11	39	0	4	0	2	69	0	12	838	694	выражать	144	VERB
477	1	1	13	0	1	0	0	8	0	0	44	20	отразиться	24	VERB
478	1	1	7	0	4	0	0	30	36	1	1335	1255	вдруг	80	ADV
479	19	8	42	0	0	0	0	49	4	9	463	332	выносить	131	VERB
480	0	0	3	0	0	0	0	0	0	0	580	577	фотография	3	NOUN
481	1	0	2	0	0	0	0	0	0	0	149	146	скрытый	3	ADJ
482	0	0	1	0	0	0	0	0	0	0	23	22	подавить	1	VERB
483	0	0	1	0	0	0	0	0	0	0	9	8	исказить	1	VERB
484	1	3	6	0	0	0	0	0	0	0	1539	1529	способ	10	NOUN
485	7	10	60	0	7	0	2	78	9	23	1154	958	держать	196	VERB
486	0	0	11	0	1	0	0	5	0	2	71	52	цепляться	19	VERB
487	0	0	1	0	1	0	0	0	0	0	4	2	нахамить	2	VERB
488	0	0	2	0	1	0	0	8	3	1	29	14	отличить	15	VERB
489	0	0	3	0	0	0	0	0	0	0	55	52	галстук	3	NOUN
490	0	0	1	0	0	0	0	0	0	0	1	0	отмыться	1	VERB
491	21	0	12	0	1	0	0	9	4	1	69	21	учесть	48	VERB
492	10	7	194	0	1	0	2	3	0	0	9260	9043	слово	217	NOUN
493	1	0	9	0	0	0	0	0	1	0	22	11	утихать	11	VERB
494	5	1	5	0	0	0	0	10	1	11	361	328	создаваться	33	VERB
495	0	0	10	0	1	0	0	7	1	2	569	548	намного	21	ADV
496	0	0	0	0	0	0	0	3	1	0	28	24	опередить	4	VERB
497	2	3	26	0	2	0	0	26	5	7	315	244	летать	71	VERB
498	0	0	3	0	0	0	0	8	0	0	67	56	повторить	11	VERB
499	20	18	241	0	2	0	0	103	7	63	1765	1311	вызывать	454	VERB
500	0	0	1	0	0	0	0	2	0	0	85	82	стартовать	3	VERB
501	0	0	0	0	0	0	0	1	0	0	5	4	катапультироваться	1	VERB
502	0	1	3	0	0	0	0	11	0	2	121	104	развертываться	17	VERB
503	2	7	13	0	0	0	0	0	0	0	711	689	эффективный	22	ADJ
504	7	1	91	4	23	0	0	104	4	17	878	627	нести	251	VERB
505	1	0	47	0	2	0	0	36	4	4	398	304	угрожать	94	VERB
506	4	0	5	0	1	0	0	10	9	14	504	461	заключаться	43	VERB
507	9	3	38	0	4	0	2	31	0	2	315	226	красть	89	VERB
508	19	16	164	0	7	0	0	191	8	42	1502	1055	пользоваться	447	VERB
509	1	0	3	0	0	0	0	12	6	1	106	83	копировать	23	VERB
510	6	3	33	0	0	0	0	22	4	1	229	160	рисковать	69	VERB
511	134	116	677	0	35	0	1	275	23	60	4213	2892	пойти	1321	VERB
512	0	1	2	0	1	0	0	1	0	0	18	13	блистать	5	VERB
513	0	0	0	0	0	0	0	1	0	1	6	4	подивиться	2	VERB
514	169	85	647	0	60	0	4	657	17	155	7927	6133	получать	1794	VERB
515	5	3	42	0	0	0	0	6	0	0	123	67	найтись	56	VERB
516	32	28	412	2	23	0	3	293	12	29	2599	1765	платить	834	VERB
517	146	101	511	3	42	0	4	558	40	93	5969	4471	брать	1498	VERB
518	110	75	504	1	28	0	2	347	19	280	5802	4436	оставаться	1366	VERB
519	2	1	34	0	0	0	0	1	2	0	131	91	располагать	40	VERB
520	2	0	0	0	0	0	0	4	3	1	116	106	выясниться	10	VERB
521	1	0	3	0	0	0	0	6	0	0	311	301	ежегодно	10	ADV
522	22	21	70	0	20	0	0	190	4	19	1915	1569	собирать	346	VERB
523	2	0	10	0	2	0	0	34	4	2	304	250	определить	54	VERB
524	0	0	1	0	0	0	0	0	0	0	6	5	чопорный	1	ADJ
525	0	1	1	0	3	0	0	200	0	2	1430	1223	никак	207	ADV
526	0	0	0	0	0	0	0	1	0	0	3	2	высвободиться	1	VERB
527	0	0	0	0	0	0	0	0	2	3	74	69	поразить	5	VERB
528	0	0	14	0	0	0	0	2	0	0	44	28	удивить	16	VERB
529	24	20	58	0	8	0	0	115	8	26	1954	1695	занимать	259	VERB
530	0	0	1	0	0	0	0	0	0	0	57	56	юбилейный	1	ADJ
531	0	0	0	0	0	0	0	5	4	0	7	-2	уберечься	9	VERB
532	2	2	6	0	1	0	0	2	0	0	35	22	развалиться	13	VERB
533	75	18	1128	0	42	0	0	380	13	79	3515	1780	верить	1735	VERB
534	4	4	11	0	4	0	0	24	4	0	251	200	продать	51	VERB
535	0	0	0	0	0	0	0	12	0	0	27	15	поискать	12	VERB
536	3	0	19	0	0	0	0	0	0	0	682	660	бедный	22	ADJ
537	2	1	8	0	0	0	0	0	0	0	679	668	родной	11	ADJ
538	4	4	61	0	4	0	0	33	0	1	325	218	курить	107	VERB
539	0	0	0	0	0	0	0	1	0	0	1	0	промечтать	1	VERB
540	16	16	106	0	15	0	3	147	4	68	3100	2725	выступать	375	VERB
541	12	11	104	0	1	0	0	20	0	7	333	178	решаться	155	VERB
542	20	7	48	0	2	0	0	57	14	18	802	636	принять	166	VERB
543	6	0	0	0	0	0	0	2	0	0	43	35	вкратце	8	ADV
544	0	0	0	0	0	0	0	0	1	0	3	2	помножить	1	VERB
545	0	0	3	0	0	0	0	8	7	0	353	335	что-нибудь	18	PRON
546	0	0	3	0	0	0	0	12	18	0	32	-1	измерить	33	VERB
547	9	1	21	0	0	0	0	8	0	7	736	690	жаль	46	ADV
548	5	0	14	0	4	0	0	18	0	1	143	101	шутить	42	VERB
549	3	6	29	0	5	0	0	43	15	6	287	180	узнать	107	VERB
550	51	23	245	0	28	0	4	246	32	58	3927	3240	происходить	687	VERB
551	0	0	2	0	1	0	0	1	0	1	30	25	выписать	5	VERB
552	2	0	10	0	0	0	0	0	0	0	2739	2727	руководитель	12	NOUN
553	39	20	126	0	19	0	0	79	2	28	2199	1886	просить	313	VERB
554	9	14	26	0	2	0	0	76	6	10	397	254	позволить	143	VERB
555	0	0	2	0	0	0	0	0	1	0	15	12	возмутить	3	VERB
556	1	1	44	0	0	0	0	0	0	0	865	819	карман	46	NOUN
557	15	5	43	0	0	0	0	66	21	12	712	550	решить	162	VERB
558	0	1	13	0	0	0	2	6	0	2	80	56	достаться	24	VERB
559	19	8	687	0	0	0	1	0	0	0	29834	29119	тот	715	DET
560	9	0	4	0	0	0	0	19	3	0	131	96	увеличить	35	VERB
561	38	43	205	0	22	0	1	140	15	40	3198	2694	стоять	504	VERB
562	4	5	20	0	0	0	0	36	15	5	220	135	добиться	85	VERB
563	42	53	232	0	29	0	1	247	19	66	4749	4060	предлагать	689	VERB
564	5	9	21	0	6	0	0	43	16	4	308	204	отказаться	104	VERB
565	2	1	6	0	1	0	0	2	0	0	22	10	сдохнуть	12	VERB
566	0	1	11	0	0	0	0	13	4	2	45	14	навредить	31	VERB
567	4	1	115	0	0	0	0	0	0	0	9292	9172	мой	120	DET
568	4	10	18	0	1	0	0	18	18	6	241	166	ответить	75	VERB
569	39	18	13	0	0	0	1	0	0	0	12444	12373	да	71	PART
570	0	0	1	0	0	0	0	0	0	0	107	106	повседневный	1	ADJ
571	0	0	1	0	0	0	0	0	0	0	82	81	огурец	1	NOUN
572	0	0	0	0	0	0	0	1	1	0	7	5	поровну	2	ADV
573	11	7	33	0	3	0	0	38	0	6	951	853	назначать	98	VERB
574	0	0	4	0	12	0	0	23	1	0	500	460	коротко	40	ADV
575	14	1	45	0	0	0	3	32	0	17	957	845	иметься	112	VERB
576	19	7	238	0	0	0	0	0	0	0	4083	3819	известный	264	ADJ
577	87	7	30	0	0	0	1	0	0	0	5968	5843	случай	125	NOUN
578	12	2	15	0	0	0	1	0	0	0	6070	6040	миллион	30	NOUN
579	0	0	4	0	0	0	0	5	7	0	41	25	изобрести	16	VERB
580	1	0	1	0	0	0	1	0	0	0	34	31	незаменимый	3	ADJ
581	0	0	8	0	0	0	0	4	2	0	81	67	лопаться	14	VERB
582	6	0	122	0	1	0	0	19	6	18	354	182	волновать	172	VERB
583	0	2	4	0	0	0	0	14	2	5	105	78	послать	27	VERB
584	0	1	19	0	0	0	0	0	0	0	1157	1137	степень	20	NOUN
585	0	0	13	0	0	0	0	0	0	0	44	31	затронуть	13	VERB
586	0	0	0	0	0	0	0	2	0	0	19	17	тусоваться	2	VERB
587	0	0	1	0	0	0	0	0	0	0	6	5	примешивать	1	VERB
588	0	0	2	0	0	0	0	1	0	0	4	1	пачкаться	3	VERB
589	0	0	1	0	0	0	0	3	0	0	19	15	конвертировать	4	VERB
590	27	23	196	2	31	0	0	194	53	15	1953	1412	спрашивать	541	VERB
591	0	4	22	0	0	0	0	13	1	3	296	253	протестовать	43	VERB
592	24	17	156	0	18	0	0	124	9	24	2184	1812	требовать	372	VERB
593	2	2	27	0	0	0	0	0	0	3	69	35	светить	34	VERB
594	2	0	2	0	1	0	0	4	2	0	18	7	предаваться	11	VERB
595	0	0	14	0	0	0	0	0	0	0	46	32	помеха	14	NOUN
596	338	289	1470	1	374	0	10	1637	7	429	16008	11453	голосовать	4555	VERB
597	15	0	24	5	3	0	0	60	7	0	2177	2063	особенно	114	ADV
598	0	2	46	0	111	0	0	193	19	8	3015	2636	далеко	379	ADV
599	14	13	33	0	2	0	2	55	25	14	604	446	прийти	158	VERB
600	0	2	7	0	0	0	0	2	0	0	59	48	сойти	11	VERB
601	0	0	9	0	0	0	0	0	0	0	99	90	чин	9	NOUN
602	10	18	356	17	52	0	0	272	20	32	5195	4418	больше	777	ADV
603	218	138	513	0	98	0	0	801	11	228	9557	7550	становиться	2007	VERB
604	2	0	16	0	0	0	2	0	0	0	1079	1059	путинский	20	ADJ
605	44	46	726	7	1272	0	1	3358	544	113	41453	35342	вы	6111	PRON
606	0	0	1	0	0	0	0	1	0	0	21	19	навалом	2	ADV
607	18	12	23	0	3	0	0	75	11	17	834	675	создать	159	VERB
608	48	33	362	0	18	0	3	139	6	20	2178	1549	устраивать	629	VERB
609	41	6	152	0	0	0	0	0	0	0	1818	1619	уверенный	199	ADJ
610	37	11	292	0	0	0	0	0	0	0	2424	2084	понятный	340	ADJ
611	0	0	3	0	0	0	0	6	3	2	117	103	объединить	14	VERB
612	22	14	268	0	12	0	3	195	2	33	2114	1565	участвовать	549	VERB
613	0	1	6	0	37	0	0	115	5	5	1461	1292	сначала	169	ADV
614	6	2	7	0	0	0	0	26	2	5	519	471	провести	48	VERB
615	0	0	0	0	2	0	0	3	2	0	41	34	отвести	7	VERB
616	2	2	31	0	28	0	0	55	12	4	2078	1944	часто	134	ADV
617	0	3	26	0	2	0	2	27	6	0	1045	979	вовсе	66	ADV
618	1	0	6	0	0	0	0	0	0	6	56	43	отталкивать	13	VERB
619	0	0	0	0	0	0	0	0	1	0	3	2	упереть	1	VERB
620	0	0	0	0	0	0	0	0	1	0	1	0	попадя	1	ADV
621	2	4	30	0	3	0	0	23	1	12	458	383	озвучивать	75	VERB
622	1	0	24	0	0	0	3	0	0	0	1861	1833	коммунистический	28	ADJ
623	2	0	15	0	0	0	0	0	0	0	2740	2723	голова	17	NOUN
624	0	0	6	1	5	0	0	20	0	0	490	458	похоже	32	ADV
625	33	2	10	0	0	0	0	0	0	0	321101	321056	в	45	ADP
626	0	0	1	0	0	0	0	0	0	0	11	10	андеграунд	1	NOUN
627	28	21	413	3	24	0	2	115	13	40	2013	1354	бояться	659	VERB
628	18	0	57	0	0	0	0	0	0	0	549	474	обязанный	75	ADJ
629	0	0	3	0	0	0	0	2	2	2	23	14	протянуть	9	VERB
630	1	3	21	0	1	0	0	8	0	2	161	125	испугаться	36	VERB
631	0	0	1	0	18	0	0	74	0	0	207	114	смело	93	ADV
632	4	0	8	0	0	0	0	12	5	8	179	142	проявляться	37	VERB
633	0	0	8	0	0	0	0	0	0	0	792	784	объем	8	NOUN
634	62	11	943	1	18	0	10	201	28	121	6662	5267	являться	1395	VERB
635	0	3	147	1	9	0	0	77	10	4	1457	1206	столько	251	ADV
636	0	0	4	0	0	0	0	17	0	0	72	51	обосновать	21	VERB
637	211	98	1007	0	0	0	7	0	0	0	10885	9562	должен	1323	ADJ
638	0	1	0	0	0	0	0	8	0	2	60	49	изъять	11	VERB
639	0	0	2	0	0	0	0	0	0	1	20	17	затянуть	3	VERB
640	6	0	14	0	11	0	0	41	4	5	356	275	анализировать	81	VERB
641	2	1	1	0	0	0	0	5	1	1	32	21	отталкиваться	11	VERB
642	2	2	34	0	30	0	0	152	9	3	3104	2872	кстати	232	ADV
643	0	0	2	0	0	0	0	0	0	0	194	192	стул	2	NOUN
644	4	1	56	0	4	0	1	28	6	7	493	386	делить	107	VERB
645	1	2	2	0	0	0	0	5	0	0	25	15	кануть	10	VERB
646	17	15	170	0	17	0	0	70	6	40	1600	1265	состоять	335	VERB
647	0	0	1	0	0	0	0	0	0	0	154	153	куратор	1	NOUN
648	0	1	14	0	1	0	0	13	0	1	183	153	регулировать	30	VERB
649	4	3	63	0	1	0	3	62	0	10	653	507	оказывать	146	VERB
650	0	2	2	0	0	0	0	3	0	0	81	74	координировать	7	VERB
651	22	15	110	0	15	0	1	137	11	33	1839	1495	играть	344	VERB
652	0	0	3	0	0	0	0	8	20	0	24	-7	смириться	31	VERB
653	7	3	21	0	1	0	1	33	8	4	278	200	доказать	78	VERB
654	0	1	3	0	0	0	0	1	1	3	121	112	отводить	9	VERB
655	4	0	4	0	1	0	0	33	0	0	683	641	соответственно	42	ADV
656	0	0	0	0	0	0	0	6	0	0	152	146	периодически	6	ADV
657	3	1	12	0	0	0	0	26	2	1	174	129	пересматривать	45	VERB
658	61	72	628	0	52	0	9	396	5	102	5555	4230	поддерживать	1325	VERB
659	0	0	6	0	0	0	0	1	0	3	63	53	уточнить	10	VERB
660	4	2	43	0	0	0	0	24	24	4	210	109	измениться	101	VERB
661	2	0	2	0	0	0	0	7	0	4	85	70	увеличиться	15	VERB
662	57	29	116	0	7	0	1	236	3	57	3201	2695	оказываться	506	VERB
663	2	0	16	0	0	0	0	10	2	0	1931	1901	причем	30	ADV
664	3	1	6	0	0	0	0	14	0	3	228	201	ориентировать	27	VERB
665	20	14	291	0	6	0	0	59	10	21	915	494	меняться	421	VERB
666	0	0	2	0	0	0	0	9	0	2	43	30	трансформироваться	13	VERB
667	0	0	0	0	0	0	0	1	0	0	1	0	компьютеризовать	1	VERB
668	2	1	35	0	0	0	0	0	0	0	191	153	обида	38	NOUN
669	1	3	57	0	8	0	0	69	2	14	1425	1271	везде	154	ADV
670	1	1	6	0	0	0	0	13	2	3	88	62	строиться	26	VERB
671	0	0	6	0	0	0	0	1	0	0	28	21	прописать	7	VERB
672	0	1	2	0	4	0	0	31	6	0	578	534	четко	44	ADV
673	2	2	46	0	5	0	0	115	26	5	515	314	привести	201	VERB
674	172	78	609	1	84	0	5	845	37	177	9545	7537	идти	2008	VERB
675	0	0	1	0	0	0	0	0	0	0	61	60	вымогательство	1	NOUN
676	0	0	7	0	0	0	0	0	0	0	321	314	покупка	7	NOUN
677	6	26	64	0	0	0	0	0	0	0	1754	1658	правильный	96	ADJ
678	8	1	16	0	1	0	0	54	6	16	619	517	исходить	102	VERB
679	2	2	2	0	0	0	0	0	0	0	18	12	потянуть	6	VERB
680	0	0	5	0	0	0	0	0	0	0	1708	1703	культура	5	NOUN
681	0	0	4	0	0	0	1	6	1	0	230	218	некогда	12	ADV
682	0	0	7	0	0	0	0	12	3	4	93	67	взаимодействовать	26	VERB
683	1	1	5	0	21	0	0	29	5	4	1541	1475	затем	66	ADV
684	0	4	10	0	2	0	1	11	3	0	117	86	исчезнуть	31	VERB
685	2	0	0	0	0	0	0	0	0	0	8	6	приделать	2	VERB
686	7	5	19	0	0	0	0	8	3	0	116	74	полететь	42	VERB
687	7	0	24	2	10	0	0	201	8	0	1731	1479	значит	252	ADV
688	0	0	0	0	0	0	0	1	0	0	2	1	перераспределить	1	VERB
689	0	0	2	0	0	0	0	1	0	0	33	30	снабдить	3	VERB
690	0	0	10	0	0	0	0	5	0	0	57	42	важно	15	ADV
691	1	0	4	0	1	0	0	13	7	0	165	139	экономить	26	VERB
692	0	0	5	0	1	0	0	23	2	0	596	565	буквально	31	ADV
693	4	0	12	0	0	0	0	21	6	0	129	86	подняться	43	VERB
694	0	0	0	0	0	0	0	13	0	2	72	57	совершенствовать	15	VERB
695	16	6	23	0	17	0	1	114	20	15	2861	2649	нельзя	212	ADV
696	0	0	1	0	0	0	0	17	6	0	90	66	превратить	24	VERB
697	0	0	5	0	0	0	0	0	0	0	256	251	крыло	5	NOUN
698	0	0	1	0	0	0	0	0	0	0	86	85	передний	1	ADJ
699	0	0	3	0	0	0	0	0	0	0	181	178	задний	3	ADJ
700	0	0	0	0	0	0	0	5	0	0	19	14	прикрепить	5	VERB
701	0	0	0	0	0	0	0	3	2	0	70	65	надежно	5	ADV
702	0	0	2	0	0	0	0	1	0	0	26	23	отрыться	3	VERB
703	0	0	0	0	0	0	0	1	0	0	12	11	раздавить	1	VERB
704	40	60	449	0	29	0	2	255	14	52	3885	2984	выходить	901	VERB
705	0	1	0	0	0	0	0	11	0	1	78	65	рассмотреть	13	VERB
706	0	0	0	0	0	0	0	1	0	0	7	6	насторожить	1	VERB
707	1	2	169	0	38	0	0	173	4	4	1063	672	обязательно	391	ADV
708	17	12	39	0	3	0	1	81	0	11	832	668	развиваться	164	VERB
709	0	0	0	0	0	0	0	0	0	1	3	2	редуцироваться	1	VERB
710	2	0	2	0	0	0	0	5	0	0	23	14	развиться	9	VERB
711	0	0	1	0	0	0	0	0	0	0	14	13	двойня	1	NOUN
712	1	3	7	0	11	0	0	48	0	1	522	451	нормально	71	ADV
713	1	0	6	0	0	0	0	5	4	2	221	203	сложиться	18	VERB
714	0	1	4	0	3	0	0	28	4	3	1370	1327	примерно	43	ADV
715	27	16	235	0	19	0	3	311	16	44	3043	2372	строить	671	VERB
716	3	0	7	0	1	0	0	11	2	4	50	22	объединиться	28	VERB
717	36	63	562	0	9	0	4	108	21	36	1428	589	мешать	839	VERB
718	24	37	103	0	17	0	0	193	5	41	1340	920	узнавать	420	VERB
719	14	23	46	0	13	0	0	53	4	18	1092	921	выглядеть	171	VERB
720	7	6	14	0	2	0	0	49	11	9	521	423	показать	98	VERB
721	12	3	27	0	2	0	0	46	0	3	768	675	превращаться	93	VERB
722	4	4	15	0	0	0	0	6	2	4	168	133	вымирать	35	VERB
723	0	0	3	0	0	0	0	5	2	0	72	62	сформироваться	10	VERB
724	0	0	10	0	0	0	0	42	1	0	684	631	естественно	53	ADV
725	8	3	143	0	2	0	0	87	14	9	896	630	ожидать	266	VERB
726	0	0	1	0	0	0	0	6	2	0	52	43	мучить	9	VERB
727	1	0	2	1	0	0	0	0	1	0	29	24	застрять	5	VERB
728	0	1	3	0	16	0	0	50	3	1	1493	1419	прежде	74	ADV
729	0	0	1	0	0	0	0	0	0	0	136	135	подробный	1	ADJ
730	0	0	1	0	0	0	0	0	0	0	33	32	напалм	1	NOUN
731	0	0	0	0	0	0	0	3	0	0	16	13	обезопасить	3	VERB
732	2	4	39	0	3	0	0	31	9	1	1413	1324	достаточно	89	ADV
733	23	3	75	0	7	0	0	161	10	21	1408	1108	судить	300	VERB
734	205	15	454	0	8	0	0	88	34	29	2137	1304	значить	833	VERB
735	6	8	110	0	11	0	0	62	0	43	1516	1276	плохо	240	ADV
736	0	0	1	0	0	0	0	9	0	0	65	55	накапливать	10	VERB
737	1	3	5	0	0	0	0	0	0	0	1111	1102	шаг	9	NOUN
738	0	0	0	0	1	0	0	0	0	0	21	20	укрыться	1	VERB
739	4	6	10	0	0	0	0	2	4	0	102	76	явиться	26	VERB
740	0	0	1	0	0	0	0	1	1	1	60	56	насмерть	4	ADV
741	1	2	3	0	0	0	0	8	2	0	92	76	драться	16	VERB
742	17	32	389	7	252	0	1	547	53	77	13477	12102	там	1375	ADV
743	0	0	3	0	2	0	0	11	5	1	138	116	когда-нибудь	22	ADV
744	0	0	0	0	0	0	0	6	1	0	2050	2043	всего	7	ADV
